+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                              ;
+------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                          ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
+------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; BFU8_07|BFU2_UNIT3|DATA_B_IM|EXP_RND                                               ; 9     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|MAN_RND                                               ; 32    ; 0              ; 0            ; 0              ; 25     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|NOR_UNIT|SHF_left_unit                                ; 37    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|NOR_UNIT                                              ; 39    ; 4              ; 0            ; 4              ; 32     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|EXP_ADJUST|CLA_8BIT_UNIT|CLA_4BIT_UNIT_1              ; 9     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|EXP_ADJUST|CLA_8BIT_UNIT|CLA_4BIT_UNIT_0              ; 9     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|EXP_ADJUST|CLA_8BIT_UNIT                              ; 17    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|EXP_ADJUST                                            ; 19    ; 3              ; 1            ; 3              ; 8      ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; BFU8_07|BFU2_UNIT3|DATA_B_IM|LOPD_24BIT|LOPD_8bit_UNIT_LSB                         ; 8     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
